"PathwayID"	"Pathway"	"N.Selected"	"N.In.Category"	"p.value"	"p.adj"
"4811093"	"Mus musculus: Signaling by FGFR1 amplification mutants"	1	1	0.0555500402402872	0.109110945248176
"4811098"	"Mus musculus: Signaling by FGFR4 mutants"	1	1	0.0555500402402872	0.109110945248176
"4906746"	"Gallus gallus: Extracellular matrix organization"	1	1	0.0555500402402872	0.109110945248176
"4907269"	"Gallus gallus: Non-integrin membrane-ECM interactions"	1	1	0.0555500402402872	0.109110945248176
"4907287"	"Gallus gallus: Syndecan interactions"	1	1	0.0555500402402872	0.109110945248176
"4810510"	"Mus musculus: Gap junction trafficking"	3	28	0.0559018564499541	0.109110945248176
"4810785"	"Mus musculus: Glutamate Binding, Activation of AMPA Receptors and Synaptic Plasticity"	3	28	0.0559018564499541	0.109110945248176
"4810801"	"Mus musculus: Trafficking of AMPA receptors"	3	28	0.0559018564499541	0.109110945248176
"4810946"	"Mus musculus: ISG15 antiviral mechanism"	3	28	0.0559018564499541	0.109110945248176
"4810947"	"Mus musculus: Antiviral mechanism by IFN-stimulated genes"	3	28	0.0559018564499541	0.109110945248176
"4810997"	"Mus musculus: SHC-mediated cascade"	3	28	0.0559018564499541	0.109110945248176
"4810389"	"Mus musculus: ZBP1(DAI) mediated induction of type I IFNs"	2	12	0.0576817846203627	0.110248392114014
"4810426"	"Mus musculus: Signaling by Activin"	2	12	0.0576817846203627	0.110248392114014
"4810509"	"Mus musculus: Gap junction degradation"	2	12	0.0576817846203627	0.110248392114014
"4810604"	"Mus musculus: Caspase-mediated cleavage of cytoskeletal proteins"	2	12	0.0576817846203627	0.110248392114014
"4810621"	"Mus musculus: Regulation of pyruvate dehydrogenase (PDH) complex"	2	12	0.0576817846203627	0.110248392114014
"4810661"	"Mus musculus: HDL-mediated lipid transport"	2	12	0.0576817846203627	0.110248392114014
"4810716"	"Mus musculus: DSCAM interactions"	2	12	0.0576817846203627	0.110248392114014
"4810856"	"Mus musculus: Bile salt and organic anion SLC transporters"	2	12	0.0576817846203627	0.110248392114014
"4811018"	"Mus musculus: Downregulation of ERBB2:ERBB3 signaling"	2	12	0.0576817846203627	0.110248392114014
"4811134"	"Mus musculus: Anchoring fibril formation"	2	12	0.0576817846203627	0.110248392114014
"4811150"	"Mus musculus: Condensation of Prometaphase Chromosomes"	2	12	0.0576817846203627	0.110248392114014
"4810441"	"Mus musculus: APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1"	5	69	0.0578216781023245	0.11030764579596
"4809823"	"Mus musculus: Activation of the pre-replicative complex"	3	29	0.0604389728606148	0.114280202257714
"4810484"	"Mus musculus: EGFR downregulation"	3	29	0.0604389728606148	0.114280202257714
"4810672"	"Mus musculus: ABC-family proteins mediated transport"	3	29	0.0604389728606148	0.114280202257714
"4809827"	"Mus musculus: Orc1 removal from chromatin"	5	70	0.0605809166953531	0.114280202257714
"4809828"	"Mus musculus: Switching of origins to a post-replicative state"	5	70	0.0605809166953531	0.114280202257714
"4810094"	"Mus musculus: Arachidonic acid metabolism"	5	70	0.0605809166953531	0.114280202257714
"4810558"	"Mus musculus: Rho GTPase cycle"	7	117	0.0618278326157234	0.116199618626582
"4810559"	"Mus musculus: Signaling by Rho GTPases"	7	117	0.0618278326157234	0.116199618626582
"4810673"	"Mus musculus: Regulation of ornithine decarboxylase (ODC)"	4	49	0.0619989739718991	0.116305482654692
"4810511"	"Mus musculus: Gap junction trafficking and regulation"	3	30	0.065142394923271	0.120917388272411
"4811048"	"Mus musculus: Glycosphingolipid metabolism"	3	30	0.065142394923271	0.120917388272411
"186601"	"Mus musculus: Regulation of gene expression in beta cells"	2	13	0.0653437042818118	0.120917388272411
"4810208"	"Mus musculus: PKA activation"	2	13	0.0653437042818118	0.120917388272411
"4810284"	"Mus musculus: Mitotic Telophase/Cytokinesis"	2	13	0.0653437042818118	0.120917388272411
"4810368"	"Mus musculus: S6K1-mediated signalling"	2	13	0.0653437042818118	0.120917388272411
"4810525"	"Mus musculus: Synthesis of bile acids and bile salts via 27-hydroxycholesterol"	2	13	0.0653437042818118	0.120917388272411
"4809829"	"Mus musculus: CDK-mediated phosphorylation and removal of Cdc6"	4	50	0.0655317336244357	0.120917388272411
"4810603"	"Mus musculus: Apoptotic execution  phase"	4	50	0.0655317336244357	0.120917388272411
"4809817"	"Mus musculus: Regulation of DNA replication"	5	72	0.06631963445967	0.121486057337515
"4809826"	"Mus musculus: Removal of licensing factors from origins"	5	72	0.06631963445967	0.121486057337515
"4809862"	"Mus musculus: Phase II conjugation"	5	72	0.06631963445967	0.121486057337515
"4810444"	"Mus musculus: Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins"	5	72	0.06631963445967	0.121486057337515
"4809822"	"Mus musculus: S Phase"	7	120	0.0684272089605664	0.125120510247389
"4809821"	"Mus musculus: Synthesis of DNA"	6	96	0.0687325138543133	0.125452318080035
"4810083"	"Mus musculus: RNA Polymerase III Transcription Initiation From Type 1 Promoter"	3	31	0.0700083858338029	0.127322252871889
"4810117"	"Mus musculus: RNA Polymerase III Transcription Initiation From Type 2 Promoter"	3	31	0.0700083858338029	0.127322252871889
"4810662"	"Mus musculus: Autodegradation of the E3 ubiquitin ligase COP1"	4	52	0.072903994608569	0.130307085483753
"4809859"	"Mus musculus: Glycogen synthesis"	2	14	0.0733218546157349	0.130307085483753
"4809919"	"Mus musculus: Extrinsic Pathway for Apoptosis"	2	14	0.0733218546157349	0.130307085483753
"4810024"	"Mus musculus: Signal attenuation"	2	14	0.0733218546157349	0.130307085483753
"4810111"	"Mus musculus: Processing of Intronless Pre-mRNAs"	2	14	0.0733218546157349	0.130307085483753
"4810497"	"Mus musculus: FGFR1 ligand binding and activation"	2	14	0.0733218546157349	0.130307085483753
"4810597"	"Mus musculus: COPI Mediated Transport"	2	14	0.0733218546157349	0.130307085483753
"4810598"	"Mus musculus: Golgi to ER Retrograde Transport"	2	14	0.0733218546157349	0.130307085483753
"4810698"	"Mus musculus: DCC mediated attractive signaling"	2	14	0.0733218546157349	0.130307085483753
"4810775"	"Mus musculus: Eicosanoid ligand-binding receptors"	2	14	0.0733218546157349	0.130307085483753
"4810852"	"Mus musculus: Unblocking of NMDA receptor, glutamate binding and activation"	2	14	0.0733218546157349	0.130307085483753
"4811100"	"Mus musculus: Metabolism of Angiotensinogen to Angiotensins"	2	14	0.0733218546157349	0.130307085483753
"4811129"	"Mus musculus: Golgi Cisternae Pericentriolar Stack Reorganization"	2	14	0.0733218546157349	0.130307085483753
"4810725"	"Mus musculus: G alpha (i) signalling events"	10	200	0.0750064094871096	0.132418914818296
"4810096"	"Mus musculus: mRNA Capping"	3	32	0.0750330277450167	0.132418914818296
"4810121"	"Mus musculus: Transport of vitamins, nucleosides, and related molecules"	3	32	0.0750330277450167	0.132418914818296
"4810973"	"Mus musculus: Kinesins"	3	32	0.0750330277450167	0.132418914818296
"4810089"	"Mus musculus: Cytochrome P450 - arranged by substrate type"	5	75	0.0754744932806438	0.132966368162247
"4809839"	"Mus musculus: Stabilization of p53"	4	53	0.0767413589192018	0.13496353573811
"4810367"	"Mus musculus: mTORC1-mediated signalling"	2	15	0.0815923614828319	0.140346808433249
"4810786"	"Mus musculus: SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion"	2	15	0.0815923614828319	0.140346808433249
"4810866"	"Mus musculus: Ras activation uopn Ca2+ infux through NMDA receptor"	2	15	0.0815923614828319	0.140346808433249
"4810943"	"Mus musculus: Spry regulation of FGF signaling"	2	15	0.0815923614828319	0.140346808433249
"4809864"	"Mus musculus: Fructose catabolism"	1	2	0.0821576084905399	0.140346808433249
"4810190"	"Mus musculus: Translesion synthesis by Pol zeta"	1	2	0.0821576084905399	0.140346808433249
"4810270"	"Mus musculus: Metabolism of serotonin"	1	2	0.0821576084905399	0.140346808433249
"4810271"	"Mus musculus: Serotonin clearance from the synaptic cleft"	1	2	0.0821576084905399	0.140346808433249
"4810273"	"Mus musculus: Polyamines are oxidized to amines, aldehydes and H2O2 by PAOs"	1	2	0.0821576084905399	0.140346808433249
"4810328"	"Mus musculus: Inhibition of HSL"	1	2	0.0821576084905399	0.140346808433249
"4810329"	"Mus musculus: PDE3B signalling"	1	2	0.0821576084905399	0.140346808433249
"4810340"	"Mus musculus: Mitotic Metaphase/Anaphase Transition"	1	2	0.0821576084905399	0.140346808433249
"4810362"	"Mus musculus: Insulin effects increased synthesis of Xylulose-5-Phosphate"	1	2	0.0821576084905399	0.140346808433249
"4810568"	"Mus musculus: Nicotinamide salvaging"	1	2	0.0821576084905399	0.140346808433249
"4810649"	"Mus musculus: AKT-mediated inactivation of FOXO1A"	1	2	0.0821576084905399	0.140346808433249
"4810851"	"Mus musculus: Transport of Glycerol from Adipocytes to the Liver by Aquaporins"	1	2	0.0821576084905399	0.140346808433249
"4811006"	"Mus musculus: Sperm:Oocyte Membrane Binding"	1	2	0.0821576084905399	0.140346808433249
"4811141"	"Mus musculus: ECM proteoglycans"	4	55	0.0847125046284521	0.144467621529667
"4809824"	"Mus musculus: G1/S Transition"	6	102	0.0851731197104169	0.145009025658239
"4810317"	"Mus musculus: Bile acid and bile salt metabolism"	3	34	0.0855418093878653	0.145392370654207
"4810280"	"Mus musculus: Regulation of APC/C activators between G1/S and early anaphase"	5	79	0.088685276488733	0.150482722082222
"4810386"	"Mus musculus: TRAF6 mediated NF-kB activation"	2	16	0.090132443506077	0.151416526155317
"4810629"	"Mus musculus: Regulation of KIT signaling"	2	16	0.090132443506077	0.151416526155317
"4810778"	"Mus musculus: Signal amplification"	2	16	0.090132443506077	0.151416526155317
"4810787"	"Mus musculus: Sema3A PAK dependent Axon repulsion"	2	16	0.090132443506077	0.151416526155317
"4810802"	"Mus musculus: Trafficking of GluR2-containing AMPA receptors"	2	16	0.090132443506077	0.151416526155317
"4810884"	"Mus musculus: Destabilization of mRNA by KSRP"	2	16	0.090132443506077	0.151416526155317
"4809844"	"Mus musculus: DNA Damage/Telomere Stress Induced Senescence"	3	35	0.0910173861628918	0.151895571965419
"4810221"	"Mus musculus: Elongation arrest and recovery"	3	35	0.0910173861628918	0.151895571965419
"4810711"	"Mus musculus: NCAM1 interactions"	3	35	0.0910173861628918	0.151895571965419
"4810796"	"Mus musculus: Circadian Clock"	3	35	0.0910173861628918	0.151895571965419
"4809850"	"Mus musculus: Activation of ATR in response to replication stress"	3	36	0.0966345230766833	0.160476675207672
"4810378"	"Mus musculus: Complement cascade"	3	36	0.0966345230766833	0.160476675207672
"4810642"	"Mus musculus: Inwardly rectifying K+ channels"	3	36	0.0966345230766833	0.160476675207672
"4809887"	"Mus musculus: Branched-chain amino acid catabolism"	2	17	0.0989203695086613	0.162146172026333
"4810127"	"Mus musculus: ARMS-mediated activation"	2	17	0.0989203695086613	0.162146172026333
"4810311"	"Mus musculus: Cytosolic sulfonation of small molecules"	2	17	0.0989203695086613	0.162146172026333
"4810334"	"Mus musculus: Synthesis of substrates in N-glycan biosythesis"	2	17	0.0989203695086613	0.162146172026333
"4810515"	"Mus musculus: Gap junction assembly"	2	17	0.0989203695086613	0.162146172026333
"4810529"	"Mus musculus: Synthesis of bile acids and bile salts via 24-hydroxycholesterol"	2	17	0.0989203695086613	0.162146172026333
"4810915"	"Mus musculus: Inflammasomes"	2	17	0.0989203695086613	0.162146172026333
"4811092"	"Mus musculus: Chondroitin sulfate biosynthesis"	2	17	0.0989203695086613	0.162146172026333
"4810170"	"Mus musculus: Signal transduction by L1"	3	37	0.102388680281798	0.167020504227796
"4811136"	"Mus musculus: Constitutive Signaling by NOTCH1 PEST Domain Mutants"	3	37	0.102388680281798	0.167020504227796
"4811137"	"Mus musculus: Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants"	3	37	0.102388680281798	0.167020504227796
"4810281"	"Mus musculus: APC/C-mediated degradation of cell cycle proteins"	5	84	0.106761993998924	0.169787648028277
"4810282"	"Mus musculus: Regulation of mitotic cell cycle"	5	84	0.106761993998924	0.169787648028277
"4809886"	"Mus musculus: Metabolism of polyamines"	2	18	0.107935417480489	0.169787648028277
"4810443"	"Mus musculus: Phosphorylation of the APC/C"	2	18	0.107935417480489	0.169787648028277
"4809973"	"Mus musculus: Utilization of Ketone Bodies"	1	3	0.108016006937377	0.169787648028277
"4810148"	"Mus musculus: ERK1 activation"	1	3	0.108016006937377	0.169787648028277
"4810182"	"Mus musculus: Recognition and association of DNA glycosylase with site containing an affected purine"	1	3	0.108016006937377	0.169787648028277
"4810183"	"Mus musculus: Depurination"	1	3	0.108016006937377	0.169787648028277
"4810184"	"Mus musculus: Cleavage of the damaged purine"	1	3	0.108016006937377	0.169787648028277
"4810206"	"Mus musculus: Cam-PDE 1 activation"	1	3	0.108016006937377	0.169787648028277
"4810260"	"Mus musculus: Activation of BMF and translocation to mitochondria"	1	3	0.108016006937377	0.169787648028277
"4810364"	"Mus musculus: Inhibition of TSC complex formation by PKB"	1	3	0.108016006937377	0.169787648028277
"4810476"	"Mus musculus: Processing of DNA ends prior to end rejoining"	1	3	0.108016006937377	0.169787648028277
"4810506"	"Mus musculus: FGFR1c and Klotho ligand binding and activation"	1	3	0.108016006937377	0.169787648028277
"4810516"	"Mus musculus: c-src mediated regulation of Cx43 function and closure of gap junctions"	1	3	0.108016006937377	0.169787648028277
"4810517"	"Mus musculus: Regulation of gap junction activity"	1	3	0.108016006937377	0.169787648028277
"4810518"	"Mus musculus: Oligomerization of connexins into connexons"	1	3	0.108016006937377	0.169787648028277
"4810519"	"Mus musculus: Transport of connexins along the secretory pathway"	1	3	0.108016006937377	0.169787648028277
"4811012"	"Mus musculus: Tandem of pore domain in a weak inwardly rectifying K+ channels (TWIK)"	1	3	0.108016006937377	0.169787648028277
"4811017"	"Mus musculus: betaKlotho-mediated ligand binding"	1	3	0.108016006937377	0.169787648028277
"4811112"	"Mus musculus: Hyaluronan biosynthesis and export"	1	3	0.108016006937377	0.169787648028277
"4811160"	"Mus musculus: Ficolins bind to repetitive carbohydrate structures on the target cell surface"	1	3	0.108016006937377	0.169787648028277
"4810084"	"Mus musculus: RNA Polymerase III Transcription Initiation"	3	38	0.108275242474103	0.169787648028277
"4810085"	"Mus musculus: RNA Polymerase III Transcription"	3	38	0.108275242474103	0.169787648028277
"4810086"	"Mus musculus: RNA Polymerase III Abortive And Retractive Initiation"	3	38	0.108275242474103	0.169787648028277
"4809970"	"Mus musculus: DNA Repair"	6	110	0.110148710556739	0.172458491180798
"4810041"	"Mus musculus: Signalling to ERKs"	3	39	0.114289532883416	0.178657024917552
"4810248"	"Mus musculus: Cell surface interactions at the vascular wall"	5	86	0.114460423663861	0.178657024917552
"4810125"	"Mus musculus: Frs2-mediated activation"	2	19	0.117157835020963	0.181192193704176
"4810377"	"Mus musculus: Initial triggering of complement"	2	19	0.117157835020963	0.181192193704176
"4810586"	"Mus musculus: ERK/MAPK targets"	2	19	0.117157835020963	0.181192193704176
"4810684"	"Mus musculus: GABA synthesis, release, reuptake and degradation"	2	19	0.117157835020963	0.181192193704176
"4811007"	"Mus musculus: Fertilization"	2	19	0.117157835020963	0.181192193704176
"4811008"	"Mus musculus: Reproduction"	2	19	0.117157835020963	0.181192193704176
"4810695"	"Mus musculus: Class A/1 (Rhodopsin-like receptors)"	12	277	0.118773083588898	0.18341026474932
"4811047"	"Mus musculus: Elastic fibre formation"	3	40	0.120426826364341	0.185680936236038
"4810447"	"Mus musculus: APC/C:Cdc20 mediated degradation of Securin"	4	64	0.125177744502522	0.192712849819232
"4810057"	"Mus musculus: Double-Strand Break Repair"	2	20	0.126568801207526	0.193558419808291
"4810140"	"Mus musculus: SHC1 events in ERBB4 signaling"	2	20	0.126568801207526	0.193558419808291
"4810628"	"Mus musculus: Tie2 Signaling"	2	20	0.126568801207526	0.193558419808291
"4810779"	"Mus musculus: G alpha (z) signalling events"	2	20	0.126568801207526	0.193558419808291
"4810145"	"Mus musculus: FCERI mediated MAPK activation"	3	41	0.126682361631685	0.193558419808291
"4809874"	"Mus musculus: Pyruvate metabolism and Citric Acid (TCA) cycle"	3	42	0.133051352682877	0.197767183764137
"186589"	"Mus musculus: Late stage (branching morphogenesis) pancreatic bud precursor cells"	1	4	0.133146317203496	0.197767183764137
"4809971"	"Mus musculus: Synthesis of Ketone Bodies"	1	4	0.133146317203496	0.197767183764137
"4810079"	"Mus musculus: Nonhomologous End-joining (NHEJ)"	1	4	0.133146317203496	0.197767183764137
"4810122"	"Mus musculus: Activation of PKB"	1	4	0.133146317203496	0.197767183764137
"4810187"	"Mus musculus: Translesion synthesis by DNA polymerases bypassing lesion on DNA template "	1	4	0.133146317203496	0.197767183764137
"4810188"	"Mus musculus: DNA Damage Bypass"	1	4	0.133146317203496	0.197767183764137
"4810269"	"Mus musculus: Amine Oxidase reactions"	1	4	0.133146317203496	0.197767183764137
"4810274"	"Mus musculus: Interconversion of polyamines"	1	4	0.133146317203496	0.197767183764137
"4810375"	"Mus musculus: Lectin pathway of complement activation"	1	4	0.133146317203496	0.197767183764137
"4810488"	"Mus musculus: Phosphorylation of proteins involved in G1/S transition by active Cyclin E:Cdk2 complexes"	1	4	0.133146317203496	0.197767183764137
"4810647"	"Mus musculus: Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells"	1	4	0.133146317203496	0.197767183764137
"4810782"	"Mus musculus: Prostacyclin signalling through prostacyclin receptor"	1	4	0.133146317203496	0.197767183764137
"4810854"	"Mus musculus: Localization of the PINCH-ILK-PARVIN complex to focal adhesions"	1	4	0.133146317203496	0.197767183764137
"4810883"	"Mus musculus: Destabilization of mRNA by Butyrate Response Factor 1 (BRF1)"	1	4	0.133146317203496	0.197767183764137
"4810960"	"Mus musculus: Reactions specific to the complex N-glycan synthesis pathway"	1	4	0.133146317203496	0.197767183764137
"4811002"	"Mus musculus: Classical Kir channels"	1	4	0.133146317203496	0.197767183764137
"4811082"	"Mus musculus: Synthesis of IPs in the nucleus"	1	4	0.133146317203496	0.197767183764137
"4811172"	"Mus musculus: LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production"	1	4	0.133146317203496	0.197767183764137
"4810680"	"Mus musculus: Transport of inorganic cations/anions and amino acids/oligopeptides"	5	91	0.134813883171768	0.199511840859811
"4810560"	"Mus musculus: Degradation of beta-catenin by the destruction complex"	4	66	0.135108709604966	0.199511840859811
"4810899"	"Mus musculus: PPARA Activates Gene Expression"	4	66	0.135108709604966	0.199511840859811
"4810975"	"Mus musculus: Activation of NF-kappaB in B Cells"	4	66	0.135108709604966	0.199511840859811
"4810143"	"Mus musculus: GRB2 events in ERBB2 signaling"	2	21	0.136150389841094	0.200465617600332
"4810401"	"Mus musculus: Cyclin A/B1 associated events during G2/M transition"	2	21	0.136150389841094	0.200465617600332
"4809934"	"Mus musculus: tRNA Aminoacylation"	3	43	0.13952899944801	0.205142055792212
"4810547"	"Mus musculus: Cell death signalling via NRAGE, NRIF and NADE"	4	68	0.145347518576982	0.21327079852525
"4810306"	"Mus musculus: NOTCH2 Activation and Transmission of Signal to the Nucleus"	2	22	0.14588553402113	0.21327079852525
"4810324"	"Mus musculus: PTM: gamma carboxylation, hypusine formation and arylsulfatase activation"	2	22	0.14588553402113	0.21327079852525
"4809851"	"Mus musculus: G2/M Checkpoints"	3	44	0.146110497706341	0.21327079852525
"4810395"	"Mus musculus: Interleukin-1 signaling"	3	44	0.146110497706341	0.21327079852525
"4810385"	"Mus musculus: TAK1 activates NFkB by phosphorylation and activation of IKKs complex"	2	23	0.155757992004696	0.220770989464459
"4810427"	"Mus musculus: SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription"	2	23	0.155757992004696	0.220770989464459
"4810445"	"Mus musculus: APC/C:Cdc20 mediated degradation of Cyclin B"	2	23	0.155757992004696	0.220770989464459
"4810646"	"Mus musculus: Regulation of beta-cell development"	2	23	0.155757992004696	0.220770989464459
"4810819"	"Mus musculus: Fanconi Anemia pathway"	2	23	0.155757992004696	0.220770989464459
"4810965"	"Mus musculus: Regulation of Complement cascade"	2	23	0.155757992004696	0.220770989464459
"4810442"	"Mus musculus: Cdc20:Phospho-APC/C mediated degradation of Cyclin A"	4	70	0.155877482032038	0.220770989464459
"4809891"	"Mus musculus: Propionyl-CoA catabolism"	1	5	0.157569028018562	0.220770989464459
"4810054"	"Mus musculus: ATM mediated response to DNA double-strand break"	1	5	0.157569028018562	0.220770989464459
"4810063"	"Mus musculus: ATM mediated phosphorylation of repair proteins"	1	5	0.157569028018562	0.220770989464459
"4810093"	"Mus musculus: Eicosanoids"	1	5	0.157569028018562	0.220770989464459
"4810149"	"Mus musculus: ERK activation"	1	5	0.157569028018562	0.220770989464459
"4810196"	"Mus musculus: Transport of the SLBP independent Mature mRNA"	1	5	0.157569028018562	0.220770989464459
"4810267"	"Mus musculus: Extrinsic Pathway"	1	5	0.157569028018562	0.220770989464459
"4810286"	"Mus musculus: Polo-like kinase mediated events"	1	5	0.157569028018562	0.220770989464459
"4810358"	"Mus musculus: AMPK inhibits chREBP transcriptional activation activity"	1	5	0.157569028018562	0.220770989464459
"4810486"	"Mus musculus: NGF-independant TRKA activation"	1	5	0.157569028018562	0.220770989464459
"4810501"	"Mus musculus: FGFR2b ligand binding and activation"	1	5	0.157569028018562	0.220770989464459
"4810508"	"Mus musculus: FGFR1b ligand binding and activation"	1	5	0.157569028018562	0.220770989464459
"4810617"	"Mus musculus: NOSTRIN mediated eNOS trafficking"	1	5	0.157569028018562	0.220770989464459
"4810700"	"Mus musculus: Netrin mediated repulsion signals"	1	5	0.157569028018562	0.220770989464459
"4810713"	"Mus musculus: Electric Transmission Across Gap Junctions"	1	5	0.157569028018562	0.220770989464459
"4810714"	"Mus musculus: Transmission across Electrical Synapses "	1	5	0.157569028018562	0.220770989464459
"4810726"	"Mus musculus: Tachykinin receptors bind tachykinins"	1	5	0.157569028018562	0.220770989464459
"4810783"	"Mus musculus: G beta:gamma signalling through PLC beta"	1	5	0.157569028018562	0.220770989464459
"4810833"	"Mus musculus: Sodium-coupled phosphate cotransporters"	1	5	0.157569028018562	0.220770989464459
"4810891"	"Mus musculus: Presynaptic function of Kainate receptors"	1	5	0.157569028018562	0.220770989464459
"4811055"	"Mus musculus: Sulfide oxidation to sulfate"	1	5	0.157569028018562	0.220770989464459
"4811115"	"Mus musculus: Abacavir metabolism"	1	5	0.157569028018562	0.220770989464459
"4809855"	"Mus musculus: Gluconeogenesis"	3	46	0.159565865725166	0.223259975109936
"4810446"	"Mus musculus: APC/C:Cdc20 mediated degradation of mitotic proteins"	4	71	0.161246302614386	0.225300006273618
"4810315"	"Mus musculus: Metabolism of porphyrins"	2	24	0.165752314305311	0.230958864362146
"4810381"	"Mus musculus: Role of phospholipids in phagocytosis"	2	24	0.165752314305311	0.230958864362146
"4810549"	"Mus musculus: NRAGE signals death through JNK"	3	47	0.166430186000402	0.231267185759132
"4810890"	"Mus musculus: Growth hormone receptor signaling"	3	47	0.166430186000402	0.231267185759132
"4810139"	"Mus musculus: SHC1 events in ERBB2 signaling"	2	25	0.175853811988924	0.242367226591537
"4810207"	"Mus musculus: DARPP-32 events"	2	25	0.175853811988924	0.242367226591537
"4810454"	"Mus musculus: Sulfur amino acid metabolism"	2	25	0.175853811988924	0.242367226591537
"4810482"	"Mus musculus: APC-Cdc20 mediated degradation of Nek2A"	2	25	0.175853811988924	0.242367226591537
"4810601"	"Mus musculus: Signaling by BMP"	2	25	0.175853811988924	0.242367226591537
"4811076"	"Mus musculus: Signaling by FGFR1 mutants"	2	25	0.175853811988924	0.242367226591537
"4810394"	"Mus musculus: Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways"	3	49	0.180408430538159	0.24455526572354
"4810654"	"Mus musculus: Regulation of activated PAK-2p34 by proteasome mediated degradation"	3	49	0.180408430538159	0.24455526572354
"4809808"	"Mus musculus: Assembly of the ORC complex at the origin of replication"	1	6	0.181304051883888	0.24455526572354
"4809957"	"Mus musculus: Pyrimidine biosynthesis"	1	6	0.181304051883888	0.24455526572354
"4810272"	"Mus musculus: Neurotransmitter Clearance In The Synaptic Cleft"	1	6	0.181304051883888	0.24455526572354
"4810374"	"Mus musculus: Activation of TRKA receptors"	1	6	0.181304051883888	0.24455526572354
"4810392"	"Mus musculus: DEx/H-box helicases activate type I IFN and inflammatory cytokines production "	1	6	0.181304051883888	0.24455526572354
"4810564"	"Mus musculus: Coenzyme A biosynthesis"	1	6	0.181304051883888	0.24455526572354
"4810594"	"Mus musculus: Negative regulation of the PI3K/AKT network"	1	6	0.181304051883888	0.24455526572354
"4810781"	"Mus musculus: ADP signalling through P2Y purinoceptor 12"	1	6	0.181304051883888	0.24455526572354
"4810903"	"Mus musculus: Highly sodium permeable acetylcholine nicotinic receptors"	1	6	0.181304051883888	0.24455526572354
"4810951"	"Mus musculus: Molybdenum cofactor biosynthesis"	1	6	0.181304051883888	0.24455526572354
"4811070"	"Mus musculus: Activation of Genes by ATF4"	1	6	0.181304051883888	0.24455526572354
"4811087"	"Mus musculus: Pre-NOTCH Processing in the Endoplasmic Reticulum"	1	6	0.181304051883888	0.24455526572354
"4811118"	"Mus musculus: Synthesis of Lipoxins (LX)"	1	6	0.181304051883888	0.24455526572354
"4811152"	"Mus musculus: Sperm Motility And Taxes"	1	6	0.181304051883888	0.24455526572354
"4810078"	"Mus musculus: Phospholipid metabolism"	6	129	0.182150846586895	0.245370754777294
"4809963"	"Mus musculus: RNA Polymerase I Promoter Clearance"	2	26	0.186048526125723	0.249625373464049
"4810225"	"Mus musculus: E2F mediated regulation of DNA replication"	2	26	0.186048526125723	0.249625373464049
"4810945"	"Mus musculus: Negative regulators of RIG-I/MDA5 signaling"	2	26	0.186048526125723	0.249625373464049
"4809997"	"Mus musculus: Signaling by GPCR"	37	1091	0.193314542243349	0.259031258323429
"4809847"	"Mus musculus: p53-Independent DNA Damage Response"	3	51	0.194688366420823	0.259499098926702
"4809848"	"Mus musculus: p53-Independent G1/S DNA damage checkpoint"	3	51	0.194688366420823	0.259499098926702
"4809849"	"Mus musculus: Ubiquitin Mediated Degradation of Phosphorylated Cdc25A"	3	51	0.194688366420823	0.259499098926702
"4810574"	"Mus musculus: Costimulation by the CD28 family"	3	51	0.194688366420823	0.259499098926702
"4810434"	"Mus musculus: Downregulation of TGF-beta receptor signaling"	2	27	0.196323198357891	0.260649279078038
"4810626"	"Mus musculus: Basigin interactions"	2	27	0.196323198357891	0.260649279078038
"4810910"	"Mus musculus: Keratan sulfate biosynthesis"	2	27	0.196323198357891	0.260649279078038
"4810065"	"Mus musculus: Ubiquitin-dependent degradation of Cyclin D1"	3	52	0.201929979079295	0.267392246806962
"4810066"	"Mus musculus: Ubiquitin-dependent degradation of Cyclin D"	3	52	0.201929979079295	0.267392246806962
"4809925"	"Mus musculus: Creatine metabolism"	1	7	0.204370741268987	0.267477468870134
"4810379"	"Mus musculus: Activation of C3 and C5"	1	7	0.204370741268987	0.267477468870134
"4810450"	"Mus musculus: Phosphorylation of Emi1"	1	7	0.204370741268987	0.267477468870134
"4810590"	"Mus musculus: Vitamin C (ascorbate) metabolism"	1	7	0.204370741268987	0.267477468870134
"4810620"	"Mus musculus: Small Interfering RNA (siRNA) Biogenesis"	1	7	0.204370741268987	0.267477468870134
"4810630"	"Mus musculus: Vitamin D (calciferol) metabolism"	1	7	0.204370741268987	0.267477468870134
"4810761"	"Mus musculus: Beta-oxidation of very long chain fatty acids"	1	7	0.204370741268987	0.267477468870134
"4811037"	"Mus musculus: Acyl chain remodeling of CL"	1	7	0.204370741268987	0.267477468870134
"4811161"	"Mus musculus: Activation of NIMA Kinases NEK9, NEK6, NEK7"	1	7	0.204370741268987	0.267477468870134
