"PathwayID"	"Pathway"	"N.Selected"	"N.In.Category"	"p.value"	"p.adj"
"4810455"	"Mus musculus: Transport of nucleotide sugars"	2	9	0.0486958418199323	0.100128465447574
"4810565"	"Mus musculus: Vitamin B5 (pantothenate) metabolism"	2	9	0.0486958418199323	0.100128465447574
"4810737"	"Mus musculus: PERK regulated gene expression"	2	9	0.0486958418199323	0.100128465447574
"4810774"	"Mus musculus: Prostanoid ligand receptors"	2	9	0.0486958418199323	0.100128465447574
"4810827"	"Mus musculus: Sodium/Calcium exchangers"	2	9	0.0486958418199323	0.100128465447574
"4810995"	"Mus musculus: Downregulation of ERBB4 signaling"	2	9	0.0486958418199323	0.100128465447574
"4810357"	"Mus musculus: GPCR ligand binding"	20	388	0.0509165969230327	0.104492281112839
"4810251"	"Mus musculus: G alpha (q) signalling events"	10	158	0.0513860733822116	0.105252169611055
"4810041"	"Mus musculus: Signalling to ERKs"	4	39	0.0519930550528474	0.105761933010739
"4810107"	"Mus musculus: Processing of Capped Intronless Pre-mRNA"	3	23	0.0524324003427413	0.105761933010739
"4810108"	"Mus musculus: Post-Elongation Processing of Intronless pre-mRNA"	3	23	0.0524324003427413	0.105761933010739
"4810332"	"Mus musculus: Post-translational modification: synthesis of GPI-anchored proteins"	3	23	0.0524324003427413	0.105761933010739
"4810427"	"Mus musculus: SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription"	3	23	0.0524324003427413	0.105761933010739
"4810445"	"Mus musculus: APC/C:Cdc20 mediated degradation of Cyclin B"	3	23	0.0524324003427413	0.105761933010739
"4810573"	"Mus musculus: CD28 co-stimulation"	3	23	0.0524324003427413	0.105761933010739
"4810845"	"Mus musculus: Deadenylation of mRNA"	3	23	0.0524324003427413	0.105761933010739
"4811047"	"Mus musculus: Elastic fibre formation"	4	40	0.0557650459770692	0.112270804139792
"4809819"	"Mus musculus: CDT1 association with the CDC6:ORC:origin complex"	5	58	0.0558738314866132	0.112276771225941
"1368110"	"Mus musculus: Bmal1:Clock/Npas2 Activates Circadian Expression"	2	10	0.0571895061101804	0.112784509261899
"4810309"	"Mus musculus: NICD traffics to nucleus"	2	10	0.0571895061101804	0.112784509261899
"4810388"	"Mus musculus: RIP-mediated NFkB activation via ZBP1"	2	10	0.0571895061101804	0.112784509261899
"4810659"	"Mus musculus: Notch-HLH transcription pathway"	2	10	0.0571895061101804	0.112784509261899
"4810734"	"Mus musculus: Regulation of Rheb GTPase activity by AMPK"	2	10	0.0571895061101804	0.112784509261899
"4810821"	"Mus musculus: Calcitonin-like ligand receptors"	2	10	0.0571895061101804	0.112784509261899
"4810886"	"Mus musculus: Activation of Ca-permeable Kainate Receptor"	2	10	0.0571895061101804	0.112784509261899
"4810887"	"Mus musculus: Ionotropic activity of Kainate Receptors"	2	10	0.0571895061101804	0.112784509261899
"4811081"	"Mus musculus: Synthesis of IP2, IP, and Ins in the cytosol"	2	10	0.0571895061101804	0.112784509261899
"4811114"	"Mus musculus: Hyaluronan uptake and degradation"	2	10	0.0571895061101804	0.112784509261899
"210774"	"Mus musculus: Regulation of Beta-Cell Development"	3	24	0.0575948537266092	0.113373172177982
"4810207"	"Mus musculus: DARPP-32 events"	3	25	0.0629874041467186	0.12262318495352
"4810482"	"Mus musculus: APC-Cdc20 mediated degradation of Nek2A"	3	25	0.0629874041467186	0.12262318495352
"4810864"	"Mus musculus: CREB phosphorylation through the activation of Ras"	3	25	0.0629874041467186	0.12262318495352
"4811076"	"Mus musculus: Signaling by FGFR1 mutants"	3	25	0.0629874041467186	0.12262318495352
"4811158"	"Mus musculus: Syndecan interactions"	3	25	0.0629874041467186	0.12262318495352
"4811175"	"Mus musculus: TRP channels"	3	25	0.0629874041467186	0.12262318495352
"4810264"	"Mus musculus: COX reactions"	1	1	0.0646013956799575	0.124395790955417
"4811093"	"Mus musculus: Signaling by FGFR1 amplification mutants"	1	1	0.0646013956799575	0.124395790955417
"4811098"	"Mus musculus: Signaling by FGFR4 mutants"	1	1	0.0646013956799575	0.124395790955417
"4906746"	"Gallus gallus: Extracellular matrix organization"	1	1	0.0646013956799575	0.124395790955417
"4907269"	"Gallus gallus: Non-integrin membrane-ECM interactions"	1	1	0.0646013956799575	0.124395790955417
"4907287"	"Gallus gallus: Syndecan interactions"	1	1	0.0646013956799575	0.124395790955417
"4809926"	"Mus musculus: Purine catabolism"	2	11	0.0661512837443111	0.126008100633239
"4810106"	"Mus musculus: SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs"	2	11	0.0661512837443111	0.126008100633239
"4810323"	"Mus musculus: Gamma-carboxylation, transport, and amino-terminal cleavage of proteins"	2	11	0.0661512837443111	0.126008100633239
"4810383"	"Mus musculus: Activation of the AP-1 family of transcription factors"	2	11	0.0661512837443111	0.126008100633239
"4810584"	"Mus musculus: G-protein beta:gamma signalling"	2	11	0.0661512837443111	0.126008100633239
"4811176"	"Mus musculus: Regulation by c-FLIP"	2	11	0.0661512837443111	0.126008100633239
"4810526"	"Mus musculus: Synthesis of bile acids and bile salts"	3	26	0.0686042559811884	0.130213086933883
"4810945"	"Mus musculus: Negative regulators of RIG-I/MDA5 signaling"	3	26	0.0686042559811884	0.130213086933883
"4810158"	"Mus musculus: TRAF6 Mediated Induction of proinflammatory cytokines"	5	62	0.0691531536313952	0.130786980397345
"4810439"	"Mus musculus: Autodegradation of Cdh1 by Cdh1:APC/C"	5	62	0.0691531536313952	0.130786980397345
"4809965"	"Mus musculus: RNA Polymerase I, RNA Polymerase III, and Mitochondrial Transcription"	5	63	0.0727223086571336	0.137292472393628
"4810434"	"Mus musculus: Downregulation of TGF-beta receptor signaling"	3	27	0.0744392582051534	0.138906973461139
"4810981"	"Mus musculus: Regulation of Hypoxia-inducible Factor (HIF) by Oxygen"	3	27	0.0744392582051534	0.138906973461139
"4810982"	"Mus musculus: Cellular response to hypoxia"	3	27	0.0744392582051534	0.138906973461139
"4810389"	"Mus musculus: ZBP1(DAI) mediated induction of type I IFNs"	2	12	0.0755413041348513	0.138906973461139
"4810426"	"Mus musculus: Signaling by Activin"	2	12	0.0755413041348513	0.138906973461139
"4810509"	"Mus musculus: Gap junction degradation"	2	12	0.0755413041348513	0.138906973461139
"4810554"	"Mus musculus: Transport of organic anions"	2	12	0.0755413041348513	0.138906973461139
"4810604"	"Mus musculus: Caspase-mediated cleavage of cytoskeletal proteins"	2	12	0.0755413041348513	0.138906973461139
"4810621"	"Mus musculus: Regulation of pyruvate dehydrogenase (PDH) complex"	2	12	0.0755413041348513	0.138906973461139
"4810716"	"Mus musculus: DSCAM interactions"	2	12	0.0755413041348513	0.138906973461139
"4810856"	"Mus musculus: Bile salt and organic anion SLC transporters"	2	12	0.0755413041348513	0.138906973461139
"4810880"	"Mus musculus: Stabilization of mRNA by HuR"	2	12	0.0755413041348513	0.138906973461139
"4811018"	"Mus musculus: Downregulation of ERBB2:ERBB3 signaling"	2	12	0.0755413041348513	0.138906973461139
"4811134"	"Mus musculus: Anchoring fibril formation"	2	12	0.0755413041348513	0.138906973461139
"4811150"	"Mus musculus: Condensation of Prometaphase Chromosomes"	2	12	0.0755413041348513	0.138906973461139
"4809809"	"Mus musculus: Assembly of the pre-replicative complex"	5	64	0.0763901756407238	0.140224872586173
"4811045"	"Mus musculus: Activation of Matrix Metalloproteinases"	4	45	0.0767473389278288	0.140637178933379
"4810510"	"Mus musculus: Gap junction trafficking"	3	28	0.0804859499299635	0.146225330266595
"4810935"	"Mus musculus: Endosomal Sorting Complex Required For Transport (ESCRT)"	3	28	0.0804859499299635	0.146225330266595
"4810946"	"Mus musculus: ISG15 antiviral mechanism"	3	28	0.0804859499299635	0.146225330266595
"4810947"	"Mus musculus: Antiviral mechanism by IFN-stimulated genes"	3	28	0.0804859499299635	0.146225330266595
"4810997"	"Mus musculus: SHC-mediated cascade"	3	28	0.0804859499299635	0.146225330266595
"4810218"	"Mus musculus: Formation of RNA Pol II elongation complex "	4	46	0.0813573960826048	0.14730409085946
"4810219"	"Mus musculus: RNA Polymerase II Transcription Elongation"	4	46	0.0813573960826048	0.14730409085946
"4810248"	"Mus musculus: Cell surface interactions at the vascular wall"	6	86	0.0825292697952964	0.149171303667478
"4810560"	"Mus musculus: Degradation of beta-catenin by the destruction complex"	5	66	0.0840192174747581	0.151348709237213
"4810975"	"Mus musculus: Activation of NF-kappaB in B Cells"	5	66	0.0840192174747581	0.151348709237213
"186601"	"Mus musculus: Regulation of gene expression in beta cells"	2	13	0.0853218082085932	0.152401411631847
"4809816"	"Mus musculus: Association of licensing factors with the pre-replicative complex"	2	13	0.0853218082085932	0.152401411631847
"4810380"	"Mus musculus: NGF processing"	2	13	0.0853218082085932	0.152401411631847
"4810475"	"Mus musculus: Chylomicron-mediated lipid transport"	2	13	0.0853218082085932	0.152401411631847
"4810525"	"Mus musculus: Synthesis of bile acids and bile salts via 27-hydroxycholesterol"	2	13	0.0853218082085932	0.152401411631847
"4810843"	"Mus musculus: Deadenylation-dependent mRNA decay"	4	47	0.0861008491950935	0.153276847308715
"4810890"	"Mus musculus: Growth hormone receptor signaling"	4	47	0.0861008491950935	0.153276847308715
"4810672"	"Mus musculus: ABC-family proteins mediated transport"	3	29	0.0867376028150615	0.154151753076684
"4810151"	"Mus musculus: MyD88:Mal cascade initiated on plasma membrane"	5	67	0.0879787431851467	0.155058881261529
"4810155"	"Mus musculus: Toll Like Receptor TLR1:TLR2 Cascade"	5	67	0.0879787431851467	0.155058881261529
"4810166"	"Mus musculus: MyD88 cascade initiated on plasma membrane"	5	67	0.0879787431851467	0.155058881261529
"4810167"	"Mus musculus: Toll Like Receptor 10 (TLR10) Cascade"	5	67	0.0879787431851467	0.155058881261529
"4810168"	"Mus musculus: Toll Like Receptor 5 (TLR5) Cascade"	5	67	0.0879787431851467	0.155058881261529
"4810097"	"Mus musculus: RNA Pol II CTD phosphorylation and interaction with CE"	3	30	0.09318726052571	0.159999894249776
"4810384"	"Mus musculus: MAPK targets/ Nuclear events mediated by MAP kinases"	3	30	0.09318726052571	0.159999894249776
"4810511"	"Mus musculus: Gap junction trafficking and regulation"	3	30	0.09318726052571	0.159999894249776
"4811048"	"Mus musculus: Glycosphingolipid metabolism"	3	30	0.09318726052571	0.159999894249776
"4809864"	"Mus musculus: Fructose catabolism"	1	2	0.095320587285571	0.159999894249776
"4810190"	"Mus musculus: Translesion synthesis by Pol zeta"	1	2	0.095320587285571	0.159999894249776
"4810270"	"Mus musculus: Metabolism of serotonin"	1	2	0.095320587285571	0.159999894249776
"4810271"	"Mus musculus: Serotonin clearance from the synaptic cleft"	1	2	0.095320587285571	0.159999894249776
"4810328"	"Mus musculus: Inhibition of HSL"	1	2	0.095320587285571	0.159999894249776
"4810329"	"Mus musculus: PDE3B signalling"	1	2	0.095320587285571	0.159999894249776
"4810340"	"Mus musculus: Mitotic Metaphase/Anaphase Transition"	1	2	0.095320587285571	0.159999894249776
"4810362"	"Mus musculus: Insulin effects increased synthesis of Xylulose-5-Phosphate"	1	2	0.095320587285571	0.159999894249776
"4810548"	"Mus musculus: NFG and proNGF binds to p75NTR"	1	2	0.095320587285571	0.159999894249776
"4810568"	"Mus musculus: Nicotinamide salvaging"	1	2	0.095320587285571	0.159999894249776
"4810649"	"Mus musculus: AKT-mediated inactivation of FOXO1A"	1	2	0.095320587285571	0.159999894249776
"4810851"	"Mus musculus: Transport of Glycerol from Adipocytes to the Liver by Aquaporins"	1	2	0.095320587285571	0.159999894249776
"4811006"	"Mus musculus: Sperm:Oocyte Membrane Binding"	1	2	0.095320587285571	0.159999894249776
"4809859"	"Mus musculus: Glycogen synthesis"	2	14	0.0954570528370483	0.159999894249776
"4809919"	"Mus musculus: Extrinsic Pathway for Apoptosis"	2	14	0.0954570528370483	0.159999894249776
"4810024"	"Mus musculus: Signal attenuation"	2	14	0.0954570528370483	0.159999894249776
"4810111"	"Mus musculus: Processing of Intronless Pre-mRNAs"	2	14	0.0954570528370483	0.159999894249776
"4810331"	"Mus musculus: Synthesis of glycosylphosphatidylinositol (GPI)"	2	14	0.0954570528370483	0.159999894249776
"4810497"	"Mus musculus: FGFR1 ligand binding and activation"	2	14	0.0954570528370483	0.159999894249776
"4810542"	"Mus musculus: p75NTR recruits signalling complexes"	2	14	0.0954570528370483	0.159999894249776
"4810553"	"Mus musculus: NF-kB is activated and signals survival"	2	14	0.0954570528370483	0.159999894249776
"4810698"	"Mus musculus: DCC mediated attractive signaling"	2	14	0.0954570528370483	0.159999894249776
"4810775"	"Mus musculus: Eicosanoid ligand-binding receptors"	2	14	0.0954570528370483	0.159999894249776
"4810852"	"Mus musculus: Unblocking of NMDA receptor, glutamate binding and activation"	2	14	0.0954570528370483	0.159999894249776
"4811075"	"Mus musculus: Signaling by FGFR1 fusion mutants"	2	14	0.0954570528370483	0.159999894249776
"4811100"	"Mus musculus: Metabolism of Angiotensinogen to Angiotensins"	2	14	0.0954570528370483	0.159999894249776
"4811129"	"Mus musculus: Golgi Cisternae Pericentriolar Stack Reorganization"	2	14	0.0954570528370483	0.159999894249776
"4810654"	"Mus musculus: Regulation of activated PAK-2p34 by proteasome mediated degradation"	4	49	0.0959788218790892	0.16062070980081
"4810083"	"Mus musculus: RNA Polymerase III Transcription Initiation From Type 1 Promoter"	3	31	0.0998277754011852	0.166227033489908
"4810117"	"Mus musculus: RNA Polymerase III Transcription Initiation From Type 2 Promoter"	3	31	0.0998277754011852	0.166227033489908
"4809827"	"Mus musculus: Orc1 removal from chromatin"	5	70	0.100425568771942	0.166227033489908
"4809828"	"Mus musculus: Switching of origins to a post-replicative state"	5	70	0.100425568771942	0.166227033489908
"4810094"	"Mus musculus: Arachidonic acid metabolism"	5	70	0.100425568771942	0.166227033489908
"4810156"	"Mus musculus: Toll Like Receptor 2 (TLR2) Cascade"	5	70	0.100425568771942	0.166227033489908
"4810157"	"Mus musculus: Toll Like Receptor TLR6:TLR2 Cascade"	5	70	0.100425568771942	0.166227033489908
"4810603"	"Mus musculus: Apoptotic execution  phase"	4	50	0.10110842390686	0.167096632032987
"4810786"	"Mus musculus: SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion"	2	15	0.105913219261653	0.174150715469773
"4810866"	"Mus musculus: Ras activation uopn Ca2+ infux through NMDA receptor"	2	15	0.105913219261653	0.174150715469773
"4810943"	"Mus musculus: Spry regulation of FGF signaling"	2	15	0.105913219261653	0.174150715469773
"4809847"	"Mus musculus: p53-Independent DNA Damage Response"	4	51	0.106361605678052	0.174150715469773
"4809848"	"Mus musculus: p53-Independent G1/S DNA damage checkpoint"	4	51	0.106361605678052	0.174150715469773
"4809849"	"Mus musculus: Ubiquitin Mediated Degradation of Phosphorylated Cdc25A"	4	51	0.106361605678052	0.174150715469773
"4809817"	"Mus musculus: Regulation of DNA replication"	5	72	0.109185507949628	0.177950574400238
"4809826"	"Mus musculus: Removal of licensing factors from origins"	5	72	0.109185507949628	0.177950574400238
"4810162"	"Mus musculus: TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation"	5	72	0.109185507949628	0.177950574400238
"4810065"	"Mus musculus: Ubiquitin-dependent degradation of Cyclin D1"	4	52	0.111735593785834	0.181429879435442
"4810066"	"Mus musculus: Ubiquitin-dependent degradation of Cyclin D"	4	52	0.111735593785834	0.181429879435442
"4810345"	"Mus musculus: Chromosome Maintenance"	9	162	0.111833309284429	0.181429879435442
"4810163"	"Mus musculus: MyD88 dependent cascade initiated on endosome"	5	73	0.113700238616092	0.18389627007877
"4810165"	"Mus musculus: Toll Like Receptor 7/8 (TLR7/8) Cascade"	5	73	0.113700238616092	0.18389627007877
"4810173"	"Mus musculus: Repair synthesis of patch ~27-30 bases long  by DNA polymerase"	2	16	0.116658325354624	0.186688511615772
"4810185"	"Mus musculus: Repair synthesis for gap-filling by DNA polymerase in TC-NER"	2	16	0.116658325354624	0.186688511615772
"4810386"	"Mus musculus: TRAF6 mediated NF-kB activation"	2	16	0.116658325354624	0.186688511615772
"4810629"	"Mus musculus: Regulation of KIT signaling"	2	16	0.116658325354624	0.186688511615772
"4810778"	"Mus musculus: Signal amplification"	2	16	0.116658325354624	0.186688511615772
"4810787"	"Mus musculus: Sema3A PAK dependent Axon repulsion"	2	16	0.116658325354624	0.186688511615772
"4810884"	"Mus musculus: Destabilization of mRNA by KSRP"	2	16	0.116658325354624	0.186688511615772
"4810295"	"Mus musculus: Activated NOTCH1 Transmits Signal to the Nucleus"	3	34	0.120820814007977	0.192768246108968
"4810317"	"Mus musculus: Bile acid and bile salt metabolism"	3	34	0.120820814007977	0.192768246108968
"4810451"	"Mus musculus: SCF-beta-TrCP mediated degradation of Emi1"	4	54	0.122834357107377	0.192817370013361
"4810089"	"Mus musculus: Cytochrome P450 - arranged by substrate type"	5	75	0.122992073199523	0.192817370013361
"4810164"	"Mus musculus: Toll Like Receptor 9 (TLR9) Cascade"	5	75	0.122992073199523	0.192817370013361
"4809973"	"Mus musculus: Utilization of Ketone Bodies"	1	3	0.125031433147212	0.192817370013361
"4810148"	"Mus musculus: ERK1 activation"	1	3	0.125031433147212	0.192817370013361
"4810182"	"Mus musculus: Recognition and association of DNA glycosylase with site containing an affected purine"	1	3	0.125031433147212	0.192817370013361
"4810183"	"Mus musculus: Depurination"	1	3	0.125031433147212	0.192817370013361
"4810184"	"Mus musculus: Cleavage of the damaged purine"	1	3	0.125031433147212	0.192817370013361
"4810206"	"Mus musculus: Cam-PDE 1 activation"	1	3	0.125031433147212	0.192817370013361
"4810260"	"Mus musculus: Activation of BMF and translocation to mitochondria"	1	3	0.125031433147212	0.192817370013361
"4810364"	"Mus musculus: Inhibition of TSC complex formation by PKB"	1	3	0.125031433147212	0.192817370013361
"4810476"	"Mus musculus: Processing of DNA ends prior to end rejoining"	1	3	0.125031433147212	0.192817370013361
"4810506"	"Mus musculus: FGFR1c and Klotho ligand binding and activation"	1	3	0.125031433147212	0.192817370013361
"4810516"	"Mus musculus: c-src mediated regulation of Cx43 function and closure of gap junctions"	1	3	0.125031433147212	0.192817370013361
"4810517"	"Mus musculus: Regulation of gap junction activity"	1	3	0.125031433147212	0.192817370013361
"4810518"	"Mus musculus: Oligomerization of connexins into connexons"	1	3	0.125031433147212	0.192817370013361
"4810519"	"Mus musculus: Transport of connexins along the secretory pathway"	1	3	0.125031433147212	0.192817370013361
"4810551"	"Mus musculus: Ceramide signalling"	1	3	0.125031433147212	0.192817370013361
"4810589"	"Mus musculus: Signalling to STAT3"	1	3	0.125031433147212	0.192817370013361
"4811012"	"Mus musculus: Tandem of pore domain in a weak inwardly rectifying K+ channels (TWIK)"	1	3	0.125031433147212	0.192817370013361
"4811017"	"Mus musculus: betaKlotho-mediated ligand binding"	1	3	0.125031433147212	0.192817370013361
"4811112"	"Mus musculus: Hyaluronan biosynthesis and export"	1	3	0.125031433147212	0.192817370013361
"4811160"	"Mus musculus: Ficolins bind to repetitive carbohydrate structures on the target cell surface"	1	3	0.125031433147212	0.192817370013361
"4809887"	"Mus musculus: Branched-chain amino acid catabolism"	2	17	0.1276621415625	0.193686297317819
"4810042"	"Mus musculus: Gap-filling DNA repair synthesis and ligation in GG-NER"	2	17	0.1276621415625	0.193686297317819
"4810127"	"Mus musculus: ARMS-mediated activation"	2	17	0.1276621415625	0.193686297317819
"4810177"	"Mus musculus: Gap-filling DNA repair synthesis and ligation in TC-NER"	2	17	0.1276621415625	0.193686297317819
"4810334"	"Mus musculus: Synthesis of substrates in N-glycan biosythesis"	2	17	0.1276621415625	0.193686297317819
"4810440"	"Mus musculus: Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase"	2	17	0.1276621415625	0.193686297317819
"4810515"	"Mus musculus: Gap junction assembly"	2	17	0.1276621415625	0.193686297317819
"4810529"	"Mus musculus: Synthesis of bile acids and bile salts via 24-hydroxycholesterol"	2	17	0.1276621415625	0.193686297317819
"4810543"	"Mus musculus: p75NTR signals via NF-kB"	2	17	0.1276621415625	0.193686297317819
"4811092"	"Mus musculus: Chondroitin sulfate biosynthesis"	2	17	0.1276621415625	0.193686297317819
"4811111"	"Mus musculus: TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)"	2	17	0.1276621415625	0.193686297317819
"4809844"	"Mus musculus: DNA Damage/Telomere Stress Induced Senescence"	3	35	0.128150594455334	0.193686297317819
"4810221"	"Mus musculus: Elongation arrest and recovery"	3	35	0.128150594455334	0.193686297317819
"4810796"	"Mus musculus: Circadian Clock"	3	35	0.128150594455334	0.193686297317819
"4810150"	"Mus musculus: MAP kinase activation in TLR cascade"	4	55	0.12855307354774	0.194018223377173
"4810378"	"Mus musculus: Complement cascade"	3	36	0.135633731067924	0.203834828134657
"4810642"	"Mus musculus: Inwardly rectifying K+ channels"	3	36	0.135633731067924	0.203834828134657
"4811046"	"Mus musculus: Molecules associated with elastic fibres"	3	36	0.135633731067924	0.203834828134657
"4810664"	"Mus musculus: Synthesis of PC"	2	18	0.138896110385299	0.208442394793214
"4810485"	"Mus musculus: SCF(Skp2)-mediated degradation of p27/p21"	4	58	0.146348453666621	0.21931597364447
"4809890"	"Mus musculus: Citric acid cycle (TCA cycle)"	2	19	0.150333269249925	0.220468653394508
"4810278"	"Mus musculus: Inactivation of APC/C via direct inhibition of the APC/C complex"	2	19	0.150333269249925	0.220468653394508
"4810279"	"Mus musculus: Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components"	2	19	0.150333269249925	0.220468653394508
"4810377"	"Mus musculus: Initial triggering of complement"	2	19	0.150333269249925	0.220468653394508
"4810684"	"Mus musculus: GABA synthesis, release, reuptake and degradation"	2	19	0.150333269249925	0.220468653394508
"4810705"	"Mus musculus: Other semaphorin interactions"	2	19	0.150333269249925	0.220468653394508
"4811007"	"Mus musculus: Fertilization"	2	19	0.150333269249925	0.220468653394508
"4811008"	"Mus musculus: Reproduction"	2	19	0.150333269249925	0.220468653394508
"4810084"	"Mus musculus: RNA Polymerase III Transcription Initiation"	3	38	0.151029420103653	0.220468653394508
"4810085"	"Mus musculus: RNA Polymerase III Transcription"	3	38	0.151029420103653	0.220468653394508
"4810086"	"Mus musculus: RNA Polymerase III Abortive And Retractive Initiation"	3	38	0.151029420103653	0.220468653394508
"186589"	"Mus musculus: Late stage (branching morphogenesis) pancreatic bud precursor cells"	1	4	0.153767015562617	0.220468653394508
"4809924"	"Mus musculus: Carnitine synthesis"	1	4	0.153767015562617	0.220468653394508
"4809971"	"Mus musculus: Synthesis of Ketone Bodies"	1	4	0.153767015562617	0.220468653394508
"4810079"	"Mus musculus: Nonhomologous End-joining (NHEJ)"	1	4	0.153767015562617	0.220468653394508
"4810122"	"Mus musculus: Activation of PKB"	1	4	0.153767015562617	0.220468653394508
"4810187"	"Mus musculus: Translesion synthesis by DNA polymerases bypassing lesion on DNA template "	1	4	0.153767015562617	0.220468653394508
"4810188"	"Mus musculus: DNA Damage Bypass"	1	4	0.153767015562617	0.220468653394508
"4810234"	"Mus musculus: Release of apoptotic factors from the mitochondria"	1	4	0.153767015562617	0.220468653394508
"4810261"	"Mus musculus: Activation of BIM and translocation to mitochondria "	1	4	0.153767015562617	0.220468653394508
"4810375"	"Mus musculus: Lectin pathway of complement activation"	1	4	0.153767015562617	0.220468653394508
"4810488"	"Mus musculus: Phosphorylation of proteins involved in G1/S transition by active Cyclin E:Cdk2 complexes"	1	4	0.153767015562617	0.220468653394508
"4810634"	"Mus musculus: Serotonin and melatonin biosynthesis"	1	4	0.153767015562617	0.220468653394508
"4810635"	"Mus musculus: Catecholamine biosynthesis"	1	4	0.153767015562617	0.220468653394508
"4810647"	"Mus musculus: Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells"	1	4	0.153767015562617	0.220468653394508
"4810752"	"Mus musculus: Alpha-oxidation of phytanate"	1	4	0.153767015562617	0.220468653394508
"4810782"	"Mus musculus: Prostacyclin signalling through prostacyclin receptor"	1	4	0.153767015562617	0.220468653394508
"4810854"	"Mus musculus: Localization of the PINCH-ILK-PARVIN complex to focal adhesions"	1	4	0.153767015562617	0.220468653394508
"4810883"	"Mus musculus: Destabilization of mRNA by Butyrate Response Factor 1 (BRF1)"	1	4	0.153767015562617	0.220468653394508
"4810960"	"Mus musculus: Reactions specific to the complex N-glycan synthesis pathway"	1	4	0.153767015562617	0.220468653394508
"4811002"	"Mus musculus: Classical Kir channels"	1	4	0.153767015562617	0.220468653394508
"4811172"	"Mus musculus: LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production"	1	4	0.153767015562617	0.220468653394508
"4810078"	"Mus musculus: Phospholipid metabolism"	7	129	0.161141610237373	0.229715261252716
"4810695"	"Mus musculus: Class A/1 (Rhodopsin-like receptors)"	13	277	0.16150726647867	0.229715261252716
"4810057"	"Mus musculus: Double-Strand Break Repair"	2	20	0.161948176641877	0.229715261252716
"4810140"	"Mus musculus: SHC1 events in ERBB4 signaling"	2	20	0.161948176641877	0.229715261252716
"4810277"	"Mus musculus: Mitotic Spindle Checkpoint"	2	20	0.161948176641877	0.229715261252716
"4810550"	"Mus musculus: NRIF signals cell death from the nucleus"	2	20	0.161948176641877	0.229715261252716
"4810628"	"Mus musculus: Tie2 Signaling"	2	20	0.161948176641877	0.229715261252716
"4810961"	"Mus musculus: N-glycan antennae elongation in the medial/trans-Golgi"	2	20	0.161948176641877	0.229715261252716
"4810077"	"Mus musculus: Glycerophospholipid biosynthesis"	5	84	0.168808995528373	0.239127295401341
"4810143"	"Mus musculus: GRB2 events in ERBB2 signaling"	2	21	0.173716841364636	0.245424192660292
"4810401"	"Mus musculus: Cyclin A/B1 associated events during G2/M transition"	2	21	0.173716841364636	0.245424192660292
"4810145"	"Mus musculus: FCERI mediated MAPK activation"	3	41	0.175081926742522	0.2470238354705
"4809865"	"Mus musculus: Galactose catabolism"	1	5	0.181559331983099	0.247920786659032
"4809891"	"Mus musculus: Propionyl-CoA catabolism"	1	5	0.181559331983099	0.247920786659032
"4810054"	"Mus musculus: ATM mediated response to DNA double-strand break"	1	5	0.181559331983099	0.247920786659032
"4810063"	"Mus musculus: ATM mediated phosphorylation of repair proteins"	1	5	0.181559331983099	0.247920786659032
"4810093"	"Mus musculus: Eicosanoids"	1	5	0.181559331983099	0.247920786659032
"4810149"	"Mus musculus: ERK activation"	1	5	0.181559331983099	0.247920786659032
"4810196"	"Mus musculus: Transport of the SLBP independent Mature mRNA"	1	5	0.181559331983099	0.247920786659032
"4810250"	"Mus musculus: Disinhibition of SNARE formation"	1	5	0.181559331983099	0.247920786659032
"4810267"	"Mus musculus: Extrinsic Pathway"	1	5	0.181559331983099	0.247920786659032
"4810286"	"Mus musculus: Polo-like kinase mediated events"	1	5	0.181559331983099	0.247920786659032
"4810358"	"Mus musculus: AMPK inhibits chREBP transcriptional activation activity"	1	5	0.181559331983099	0.247920786659032
"4810486"	"Mus musculus: NGF-independant TRKA activation"	1	5	0.181559331983099	0.247920786659032
"4810501"	"Mus musculus: FGFR2b ligand binding and activation"	1	5	0.181559331983099	0.247920786659032
"4810508"	"Mus musculus: FGFR1b ligand binding and activation"	1	5	0.181559331983099	0.247920786659032
"4810545"	"Mus musculus: Axonal growth stimulation"	1	5	0.181559331983099	0.247920786659032
"4810617"	"Mus musculus: NOSTRIN mediated eNOS trafficking"	1	5	0.181559331983099	0.247920786659032
"4810700"	"Mus musculus: Netrin mediated repulsion signals"	1	5	0.181559331983099	0.247920786659032
"4810713"	"Mus musculus: Electric Transmission Across Gap Junctions"	1	5	0.181559331983099	0.247920786659032
"4810714"	"Mus musculus: Transmission across Electrical Synapses "	1	5	0.181559331983099	0.247920786659032
"4810726"	"Mus musculus: Tachykinin receptors bind tachykinins"	1	5	0.181559331983099	0.247920786659032
