"PathwayID"	"Pathway"	"N.Selected"	"N.In.Category"	"p.value"	"p.adj"
"4809890"	"Mus musculus: Citric acid cycle (TCA cycle)"	3	19	0.0191189812927557	0.0367759228395947
"4810255"	"Mus musculus: Platelet calcium homeostasis"	3	19	0.0191189812927557	0.0367759228395947
"4810396"	"Mus musculus: IKK complex recruitment mediated by RIP1"	3	19	0.0191189812927557	0.0367759228395947
"4809979"	"Mus musculus: Nucleotide Excision Repair"	5	54	0.0192061198034201	0.0368712397791686
"4810164"	"Mus musculus: Toll Like Receptor 9 (TLR9) Cascade"	6	75	0.0197856587077311	0.0379096312349302
"4810150"	"Mus musculus: MAP kinase activation in TLR cascade"	5	55	0.0205129129663584	0.0392264476023345
"4810057"	"Mus musculus: Double-Strand Break Repair"	3	20	0.0215663913964179	0.0411607586768209
"4810593"	"Mus musculus: AKT phosphorylates targets in the nucleus"	2	7	0.0218984448416535	0.0413918581689058
"4810630"	"Mus musculus: Vitamin D (calciferol) metabolism"	2	7	0.0218984448416535	0.0413918581689058
"4810832"	"Mus musculus: Multifunctional anion exchangers"	2	7	0.0218984448416535	0.0413918581689058
"4811052"	"Mus musculus: The activation of arylsulfatases"	2	7	0.0218984448416535	0.0413918581689058
"4811161"	"Mus musculus: Activation of NIMA Kinases NEK9, NEK6, NEK7"	2	7	0.0218984448416535	0.0413918581689058
"4810730"	"Mus musculus: Centrosome maturation"	6	77	0.0220334925809223	0.0414872480266503
"4810732"	"Mus musculus: Recruitment of mitotic centrosome proteins and complexes"	6	77	0.0220334925809223	0.0414872480266503
"4809814"	"Mus musculus: DNA Replication"	7	100	0.022847403864715	0.0428552642280791
"912497"	"Mus musculus: Meiotic Recombination"	7	100	0.022847403864715	0.0428552642280791
"4810126"	"Mus musculus: Prolonged ERK activation events"	3	21	0.0241766876914638	0.0452620813460421
"4810060"	"Mus musculus: Recruitment of repair and signaling proteins to double-strand breaks"	2	8	0.0269024678452714	0.0491406343562616
"4810064"	"Mus musculus: TNF signaling"	2	8	0.0269024678452714	0.0491406343562616
"4810304"	"Mus musculus: Receptor-ligand binding initiates the second proteolytic cleavage of Notch receptor"	2	8	0.0269024678452714	0.0491406343562616
"4810409"	"Mus musculus: Adenylate cyclase activating pathway"	2	8	0.0269024678452714	0.0491406343562616
"4810583"	"Mus musculus: G beta:gamma signalling through PI3Kgamma"	2	8	0.0269024678452714	0.0491406343562616
"4810595"	"Mus musculus: CREB phosphorylation"	2	8	0.0269024678452714	0.0491406343562616
"4810735"	"Mus musculus: Activation of Chaperones by ATF6-alpha"	2	8	0.0269024678452714	0.0491406343562616
"4811010"	"Mus musculus: Interaction With The Zona Pellucida"	2	8	0.0269024678452714	0.0491406343562616
"4811154"	"Mus musculus: TRIF-mediated programmed cell death"	2	8	0.0269024678452714	0.0491406343562616
"4809967"	"Mus musculus: RNA Polymerase I Promoter Escape"	3	22	0.0269497056918132	0.0491406343562616
"4810043"	"Mus musculus: RNA Polymerase I Chain Elongation"	3	22	0.0269497056918132	0.0491406343562616
"4810074"	"Mus musculus: Peroxisomal lipid metabolism"	3	22	0.0269497056918132	0.0491406343562616
"4810306"	"Mus musculus: NOTCH2 Activation and Transmission of Signal to the Nucleus"	3	22	0.0269497056918132	0.0491406343562616
"4810527"	"Mus musculus: Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol"	3	22	0.0269497056918132	0.0491406343562616
"4810078"	"Mus musculus: Phospholipid metabolism"	8	129	0.0284609323865004	0.0517999530077122
"4810296"	"Mus musculus: Signaling by NOTCH1"	5	61	0.0295705453226721	0.0531294962665592
"4810298"	"Mus musculus: Signaling by NOTCH1 PEST Domain Mutants in Cancer"	5	61	0.0295705453226721	0.0531294962665592
"4810299"	"Mus musculus: Signaling by NOTCH1 in Cancer"	5	61	0.0295705453226721	0.0531294962665592
"4810300"	"Mus musculus: FBXW7 Mutants and NOTCH1 in Cancer"	5	61	0.0295705453226721	0.0531294962665592
"4810301"	"Mus musculus: Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant"	5	61	0.0295705453226721	0.0531294962665592
"4810302"	"Mus musculus: Signaling by NOTCH1 HD Domain Mutants in Cancer"	5	61	0.0295705453226721	0.0531294962665592
"4810303"	"Mus musculus: Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer"	5	61	0.0295705453226721	0.0531294962665592
"4810587"	"Mus musculus: Nuclear Events (kinase and transcription factor activation)"	3	23	0.0298849143917427	0.0534009126016386
"4810819"	"Mus musculus: Fanconi Anemia pathway"	3	23	0.0298849143917427	0.0534009126016386
"4810845"	"Mus musculus: Deadenylation of mRNA"	3	23	0.0298849143917427	0.0534009126016386
"4810077"	"Mus musculus: Glycerophospholipid biosynthesis"	6	84	0.0312361458284554	0.0557139255594814
"4810932"	"Mus musculus: Meiosis"	8	132	0.0317971877465314	0.0566116899806666
"4809874"	"Mus musculus: Pyruvate metabolism and Citric Acid (TCA) cycle"	4	42	0.032198155295225	0.0572217216387966
"210774"	"Mus musculus: Regulation of Beta-Cell Development"	3	24	0.0329814424576836	0.0581920774298338
"4810044"	"Mus musculus: RNA Polymerase I Transcription Termination"	3	24	0.0329814424576836	0.0581920774298338
"4810315"	"Mus musculus: Metabolism of porphyrins"	3	24	0.0329814424576836	0.0581920774298338
"4810520"	"Mus musculus: Cholesterol biosynthesis"	3	24	0.0329814424576836	0.0581920774298338
"4809983"	"Mus musculus: RNA Polymerase II Pre-transcription Events"	5	64	0.0349111144034088	0.0614861817410126
"4809966"	"Mus musculus: RNA Polymerase I Transcription Initiation"	3	25	0.0362381031204354	0.0637089232278623
"1368110"	"Mus musculus: Bmal1:Clock/Npas2 Activates Circadian Expression"	2	10	0.038116557072272	0.066298479588473
"4809955"	"Mus musculus: Recycling of eIF2:GDP"	2	10	0.038116557072272	0.066298479588473
"4810257"	"Mus musculus: Activation, myristolyation of BID and translocation to mitochondria"	2	10	0.038116557072272	0.066298479588473
"4810663"	"Mus musculus: Acetylcholine Neurotransmitter Release Cycle"	2	10	0.038116557072272	0.066298479588473
"4810822"	"Mus musculus: Tight junction interactions"	2	10	0.038116557072272	0.066298479588473
"4810974"	"Mus musculus: Interleukin-6 signaling"	2	10	0.038116557072272	0.066298479588473
"4809963"	"Mus musculus: RNA Polymerase I Promoter Clearance"	3	26	0.0396534178225486	0.0687279202896115
"4811079"	"Mus musculus: Synthesis of IP3 and IP4 in the cytosol"	3	26	0.0396534178225486	0.0687279202896115
"4810316"	"Mus musculus: Recycling of bile acids and salts"	2	11	0.0442777694071662	0.0756733306418643
"4810398"	"Mus musculus: NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10"	2	11	0.0442777694071662	0.0756733306418643
"4810404"	"Mus musculus: Adenylate cyclase inhibitory pathway"	2	11	0.0442777694071662	0.0756733306418643
"4810405"	"Mus musculus: Inhibition of adenylate cyclase pathway"	2	11	0.0442777694071662	0.0756733306418643
"4810584"	"Mus musculus: G-protein beta:gamma signalling"	2	11	0.0442777694071662	0.0756733306418643
"4811039"	"Mus musculus: Synthesis of PE"	2	11	0.0442777694071662	0.0756733306418643
"4811159"	"Mus musculus: Constitutive Signaling by NOTCH1 HD Domain Mutants"	2	11	0.0442777694071662	0.0756733306418643
"4811176"	"Mus musculus: Regulation by c-FLIP"	2	11	0.0442777694071662	0.0756733306418643
"4810986"	"Mus musculus: Antigen processing-Cross presentation"	6	92	0.0444546119989864	0.0757622790973019
"4810549"	"Mus musculus: NRAGE signals death through JNK"	4	47	0.0445615036076893	0.0757622790973019
"4810843"	"Mus musculus: Deadenylation-dependent mRNA decay"	4	47	0.0445615036076893	0.0757622790973019
"4809964"	"Mus musculus: RNA Polymerase I Transcription"	3	28	0.0469527697634696	0.0779498555448372
"4810335"	"Mus musculus: Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein"	3	28	0.0469527697634696	0.0779498555448372
"4809827"	"Mus musculus: Orc1 removal from chromatin"	5	70	0.047278454688255	0.0779498555448372
"4809828"	"Mus musculus: Switching of origins to a post-replicative state"	5	70	0.047278454688255	0.0779498555448372
"4810412"	"Mus musculus: Signaling by TGF-beta Receptor Complex"	5	70	0.047278454688255	0.0779498555448372
"4810413"	"Mus musculus: SMAD2/3 Phosphorylation Motif Mutants in Cancer"	5	70	0.047278454688255	0.0779498555448372
"4810414"	"Mus musculus: Loss of Function of SMAD2/3 in Cancer"	5	70	0.047278454688255	0.0779498555448372
"4810415"	"Mus musculus: Signaling by TGF-beta Receptor Complex in Cancer"	5	70	0.047278454688255	0.0779498555448372
"4810416"	"Mus musculus: SMAD4 MH2 Domain Mutants in Cancer"	5	70	0.047278454688255	0.0779498555448372
"4810417"	"Mus musculus: Loss of Function of SMAD4 in Cancer"	5	70	0.047278454688255	0.0779498555448372
"4810418"	"Mus musculus: SMAD2/3 MH2 Domain Mutants in Cancer"	5	70	0.047278454688255	0.0779498555448372
"4810419"	"Mus musculus: TGFBR2 MSI Frameshift Mutants in Cancer"	5	70	0.047278454688255	0.0779498555448372
"4810420"	"Mus musculus: Loss of Function of TGFBR2 in Cancer"	5	70	0.047278454688255	0.0779498555448372
"4810421"	"Mus musculus: TGFBR2 Kinase Domain Mutants in Cancer"	5	70	0.047278454688255	0.0779498555448372
"4810422"	"Mus musculus: TGFBR1 KD Mutants in Cancer"	5	70	0.047278454688255	0.0779498555448372
"4810423"	"Mus musculus: Loss of Function of TGFBR1 in Cancer"	5	70	0.047278454688255	0.0779498555448372
"4810424"	"Mus musculus: TGFBR1 LBD Mutants in Cancer"	5	70	0.047278454688255	0.0779498555448372
"4810442"	"Mus musculus: Cdc20:Phospho-APC/C mediated degradation of Cyclin A"	5	70	0.047278454688255	0.0779498555448372
"4810175"	"Mus musculus: Transcription-coupled NER (TC-NER)"	4	49	0.0501520174031664	0.0821528306813564
"4809918"	"Mus musculus: Death Receptor  Signalling"	2	12	0.0507775286558569	0.0821528306813564
"4810538"	"Mus musculus: Glucocorticoid biosynthesis"	2	12	0.0507775286558569	0.0821528306813564
"4810554"	"Mus musculus: Transport of organic anions"	2	12	0.0507775286558569	0.0821528306813564
"4810716"	"Mus musculus: DSCAM interactions"	2	12	0.0507775286558569	0.0821528306813564
"4810893"	"Mus musculus: Calnexin/calreticulin cycle"	2	12	0.0507775286558569	0.0821528306813564
"4810920"	"Mus musculus: Regulation of IFNG signaling"	2	12	0.0507775286558569	0.0821528306813564
"4811108"	"Mus musculus: alpha-linolenic (omega3) and linoleic (omega6) acid metabolism"	2	12	0.0507775286558569	0.0821528306813564
"4811109"	"Mus musculus: alpha-linolenic acid (ALA) metabolism"	2	12	0.0507775286558569	0.0821528306813564
"4811155"	"Mus musculus: Cytosolic Iron-sulfur Cluster Assembly"	2	12	0.0507775286558569	0.0821528306813564
"4809823"	"Mus musculus: Activation of the pre-replicative complex"	3	29	0.050832587383877	0.0821528306813564
"4810266"	"Mus musculus: Formation of Fibrin Clot (Clotting Cascade)"	3	29	0.050832587383877	0.0821528306813564
"4810087"	"Mus musculus: CYP2E1 reactions"	1	1	0.0517716726545916	0.0825314947446098
"4810090"	"Mus musculus: Aromatic amines can be N-hydroxylated or N-dealkylated by CYP1A2"	1	1	0.0517716726545916	0.0825314947446098
"4810530"	"Mus musculus: Sterols are 12-hydroxylated by CYP8B1"	1	1	0.0517716726545916	0.0825314947446098
"4811009"	"Mus musculus: Acrosome Reaction"	1	1	0.0517716726545916	0.0825314947446098
"4811120"	"Mus musculus: Synthesis of Hepoxilins (HX) and Trioxilins (TrX)"	1	1	0.0517716726545916	0.0825314947446098
"4906337"	"Gallus gallus: NCAM signaling for neurite out-growth"	1	1	0.0517716726545916	0.0825314947446098
"4906851"	"Gallus gallus: NCAM1 interactions"	1	1	0.0517716726545916	0.0825314947446098
"4907125"	"Gallus gallus: Endosomal/Vacuolar pathway"	1	1	0.0517716726545916	0.0825314947446098
"4809817"	"Mus musculus: Regulation of DNA replication"	5	72	0.0519081878261206	0.0825314947446098
"4809826"	"Mus musculus: Removal of licensing factors from origins"	5	72	0.0519081878261206	0.0825314947446098
"4809821"	"Mus musculus: Synthesis of DNA"	6	96	0.052195617968566	0.0828542091054422
"4810097"	"Mus musculus: RNA Pol II CTD phosphorylation and interaction with CE"	3	30	0.0548626592023564	0.0869471222576924
"186601"	"Mus musculus: Regulation of gene expression in beta cells"	2	13	0.0575938608235184	0.0905441946600505
"4810208"	"Mus musculus: PKA activation"	2	13	0.0575938608235184	0.0905441946600505
"4810305"	"Mus musculus: Signaling by NOTCH3"	2	13	0.0575938608235184	0.0905441946600505
"4810308"	"Mus musculus: Signaling by NOTCH4"	2	13	0.0575938608235184	0.0905441946600505
"4810525"	"Mus musculus: Synthesis of bile acids and bile salts via 27-hydroxycholesterol"	2	13	0.0575938608235184	0.0905441946600505
"4809884"	"Mus musculus: Neurotransmitter Release Cycle"	3	31	0.059040362436292	0.0926697528800039
"4810096"	"Mus musculus: mRNA Capping"	3	32	0.0633629010686907	0.0992955366587629
"4810209"	"Mus musculus: PKA activation in glucagon signalling"	2	14	0.0647057104442581	0.100437186623129
"4810597"	"Mus musculus: COPI Mediated Transport"	2	14	0.0647057104442581	0.100437186623129
"4810598"	"Mus musculus: Golgi to ER Retrograde Transport"	2	14	0.0647057104442581	0.100437186623129
"4810698"	"Mus musculus: DCC mediated attractive signaling"	2	14	0.0647057104442581	0.100437186623129
"4810892"	"Mus musculus: N-glycan trimming in the ER and Calnexin/Calreticulin cycle"	2	14	0.0647057104442581	0.100437186623129
"4811129"	"Mus musculus: Golgi Cisternae Pericentriolar Stack Reorganization"	2	14	0.0647057104442581	0.100437186623129
"4810336"	"Mus musculus: Asparagine N-linked glycosylation"	5	78	0.0673263799800121	0.10433993485054
"4810449"	"Mus musculus: Mitotic Anaphase"	9	184	0.0692766823038785	0.107193099905528
"4810341"	"Mus musculus: Mitotic Metaphase and Anaphase"	9	185	0.0710457217263333	0.109757248840209
"4810247"	"Mus musculus: Platelet Adhesion to exposed collagen"	2	15	0.0720929075643815	0.111025341162729
"4811065"	"Mus musculus: Synthesis of PIPs at the Golgi membrane"	2	15	0.0720929075643815	0.111025341162729
"4810970"	"Mus musculus: Antigen Presentation: Folding, assembly and peptide loading of class I MHC"	3	34	0.0724305312103305	0.111370456296762
"4810387"	"Mus musculus: RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways"	4	57	0.0761346647481971	0.114615755731383
"4810113"	"Mus musculus: Formation of the Editosome"	1	2	0.0766441750864296	0.114615755731383
"4810114"	"Mus musculus: mRNA Editing: C to U Conversion"	1	2	0.0766441750864296	0.114615755731383
"4810270"	"Mus musculus: Metabolism of serotonin"	1	2	0.0766441750864296	0.114615755731383
"4810271"	"Mus musculus: Serotonin clearance from the synaptic cleft"	1	2	0.0766441750864296	0.114615755731383
"4810328"	"Mus musculus: Inhibition of HSL"	1	2	0.0766441750864296	0.114615755731383
"4810329"	"Mus musculus: PDE3B signalling"	1	2	0.0766441750864296	0.114615755731383
"4810370"	"Mus musculus: Transfer of LPS from LBP carrier to CD14"	1	2	0.0766441750864296	0.114615755731383
"4810536"	"Mus musculus: Estrogen biosynthesis"	1	2	0.0766441750864296	0.114615755731383
"4810649"	"Mus musculus: AKT-mediated inactivation of FOXO1A"	1	2	0.0766441750864296	0.114615755731383
"4810653"	"Mus musculus: Stimulation of the cell death response by PAK-2p34"	1	2	0.0766441750864296	0.114615755731383
"4810721"	"Mus musculus: Glycoprotein hormones"	1	2	0.0766441750864296	0.114615755731383
"4810722"	"Mus musculus: Enzymatic degradation of Dopamine by monoamine oxidase"	1	2	0.0766441750864296	0.114615755731383
"4810724"	"Mus musculus: Enzymatic degradation of dopamine by COMT"	1	2	0.0766441750864296	0.114615755731383
"4810745"	"Mus musculus: Mitochondrial ABC transporters"	1	2	0.0766441750864296	0.114615755731383
"4810851"	"Mus musculus: Transport of Glycerol from Adipocytes to the Liver by Aquaporins"	1	2	0.0766441750864296	0.114615755731383
"4811006"	"Mus musculus: Sperm:Oocyte Membrane Binding"	1	2	0.0766441750864296	0.114615755731383
"4811054"	"Mus musculus: Cysteine formation from homocysteine"	1	2	0.0766441750864296	0.114615755731383
"4906223"	"Gallus gallus: Immune System"	3	35	0.0771693068670248	0.114701651570532
"4906228"	"Gallus gallus: Adaptive Immune System"	3	35	0.0771693068670248	0.114701651570532
"4907101"	"Gallus gallus: Class I MHC mediated antigen processing & presentation"	3	35	0.0771693068670248	0.114701651570532
"4907123"	"Gallus gallus: Antigen processing-Cross presentation"	3	35	0.0771693068670248	0.114701651570532
"4810629"	"Mus musculus: Regulation of KIT signaling"	2	16	0.0797361358239839	0.117802935607422
"4810691"	"Mus musculus: p130Cas linkage to MAPK signaling for integrins"	2	16	0.0797361358239839	0.117802935607422
"4811085"	"Mus musculus: FCGR activation"	2	16	0.0797361358239839	0.117802935607422
"4811088"	"Mus musculus: Pre-NOTCH Expression and Processing"	2	16	0.0797361358239839	0.117802935607422
"4810068"	"Mus musculus: Triglyceride Biosynthesis"	3	36	0.0820403145868631	0.121024885127388
"4810655"	"Mus musculus: Regulation of Apoptosis"	4	59	0.08350756390283	0.123004384667682
"4810220"	"Mus musculus: Formation of the Early Elongation Complex"	3	37	0.0870401197159326	0.127525490313927
"4811136"	"Mus musculus: Constitutive Signaling by NOTCH1 PEST Domain Mutants"	3	37	0.0870401197159326	0.127525490313927
"4811137"	"Mus musculus: Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants"	3	37	0.0870401197159326	0.127525490313927
"4810390"	"Mus musculus: Cytosolic sensors of pathogen-associated DNA "	4	60	0.0873204155897419	0.127525490313927
"4810067"	"Mus musculus: Fatty Acyl-CoA Biosynthesis"	2	17	0.0876169016020254	0.127525490313927
"4810127"	"Mus musculus: ARMS-mediated activation"	2	17	0.0876169016020254	0.127525490313927
"4810334"	"Mus musculus: Synthesis of substrates in N-glycan biosythesis"	2	17	0.0876169016020254	0.127525490313927
"4810529"	"Mus musculus: Synthesis of bile acids and bile salts via 24-hydroxycholesterol"	2	17	0.0876169016020254	0.127525490313927
"4810310"	"Mus musculus: Intrinsic Pathway"	2	18	0.0957175041911166	0.138903656230008
"4810849"	"Mus musculus: Cell-extracellular matrix interactions"	2	18	0.0957175041911166	0.138903656230008
"4810041"	"Mus musculus: Signalling to ERKs"	3	39	0.0974119559960943	0.141153809205566
"4810971"	"Mus musculus: Class I MHC mediated antigen processing & presentation"	10	228	0.0983804392254124	0.142346918702256
"4810102"	"Mus musculus: Beta oxidation of butanoyl-CoA to acetyl-CoA"	1	3	0.100864666093936	0.143820112555452
"4810148"	"Mus musculus: ERK1 activation"	1	3	0.100864666093936	0.143820112555452
"4810364"	"Mus musculus: Inhibition of TSC complex formation by PKB"	1	3	0.100864666093936	0.143820112555452
"4810531"	"Mus musculus: Digestion of dietary lipid"	1	3	0.100864666093936	0.143820112555452
"4810665"	"Mus musculus: Breakdown of the nuclear lamina"	1	3	0.100864666093936	0.143820112555452
"4810876"	"Mus musculus: Interleukin-1 processing"	1	3	0.100864666093936	0.143820112555452
"4810916"	"Mus musculus: The AIM2 inflammasome"	1	3	0.100864666093936	0.143820112555452
"4810984"	"Mus musculus: Oxygen-dependent Asparagine Hydroxylation of Hypoxia-inducible Factor Alpha"	1	3	0.100864666093936	0.143820112555452
"4906844"	"Gallus gallus: Semaphorin interactions"	1	3	0.100864666093936	0.143820112555452
"4906924"	"Gallus gallus: CRMPs in Sema3A signaling"	1	3	0.100864666093936	0.143820112555452
"4810428"	"Mus musculus: Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer"	3	40	0.102776724346987	0.14612169070202
"4811162"	"Mus musculus: Nuclear Envelope Breakdown"	3	40	0.102776724346987	0.14612169070202
"4809929"	"Mus musculus: Synthesis and interconversion of nucleotide di- and triphosphates"	2	19	0.104021006969275	0.146826773865984
"4810125"	"Mus musculus: Frs2-mediated activation"	2	19	0.104021006969275	0.146826773865984
"4810278"	"Mus musculus: Inactivation of APC/C via direct inhibition of the APC/C complex"	2	19	0.104021006969275	0.146826773865984
"4810279"	"Mus musculus: Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components"	2	19	0.104021006969275	0.146826773865984
"4810684"	"Mus musculus: GABA synthesis, release, reuptake and degradation"	2	19	0.104021006969275	0.146826773865984
"4810560"	"Mus musculus: Degradation of beta-catenin by the destruction complex"	4	66	0.111890783655899	0.157676423651036
"4810277"	"Mus musculus: Mitotic Spindle Checkpoint"	2	20	0.112511209536927	0.157676423651036
"4810666"	"Mus musculus: Insulin Processing"	2	20	0.112511209536927	0.157676423651036
"4810988"	"Mus musculus: Endosomal/Vacuolar pathway"	2	20	0.112511209536927	0.157676423651036
"4811102"	"Mus musculus: Signaling by Hippo"	2	20	0.112511209536927	0.157676423651036
"4810448"	"Mus musculus: Separation of Sister Chromatids"	8	178	0.117870853707732	0.164951936501119
"4810144"	"Mus musculus: Signaling by Leptin"	2	21	0.121172620788404	0.168849916183841
"4810701"	"Mus musculus: Nephrin interactions"	2	21	0.121172620788404	0.168849916183841
"4811061"	"Mus musculus: HS-GAG degradation"	2	21	0.121172620788404	0.168849916183841
"186589"	"Mus musculus: Late stage (branching morphogenesis) pancreatic bud precursor cells"	1	4	0.124450226937661	0.170035755746302
"4809917"	"Mus musculus: FasL/ CD95L signaling"	1	4	0.124450226937661	0.170035755746302
"4810049"	"Mus musculus: mRNA Editing"	1	4	0.124450226937661	0.170035755746302
"4810053"	"Mus musculus: TRAIL  signaling"	1	4	0.124450226937661	0.170035755746302
"4810100"	"Mus musculus: Beta oxidation of myristoyl-CoA to lauroyl-CoA"	1	4	0.124450226937661	0.170035755746302
"4810101"	"Mus musculus: Beta oxidation of palmitoyl-CoA to myristoyl-CoA"	1	4	0.124450226937661	0.170035755746302
"4810122"	"Mus musculus: Activation of PKB"	1	4	0.124450226937661	0.170035755746302
"4810234"	"Mus musculus: Release of apoptotic factors from the mitochondria"	1	4	0.124450226937661	0.170035755746302
"4810261"	"Mus musculus: Activation of BIM and translocation to mitochondria "	1	4	0.124450226937661	0.170035755746302
"4810647"	"Mus musculus: Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells"	1	4	0.124450226937661	0.170035755746302
"4810669"	"Mus musculus: Peptide hormone biosynthesis"	1	4	0.124450226937661	0.170035755746302
"4810820"	"Mus musculus: Opsins"	1	4	0.124450226937661	0.170035755746302
"4810863"	"Mus musculus: CREB phosphorylation through the activation of Adenylate Cyclase"	1	4	0.124450226937661	0.170035755746302
"4811169"	"Mus musculus: Clearance of Nuclear Envelope Membranes from Chromatin"	1	4	0.124450226937661	0.170035755746302
"4809937"	"Mus musculus: mRNA Processing"	7	152	0.126146893050111	0.172114189265867
"4809953"	"Mus musculus: Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S"	6	124	0.127780639723847	0.174101121623742
"4809873"	"Mus musculus: Pyruvate metabolism"	2	22	0.129990432888126	0.176621349949101
"4810324"	"Mus musculus: PTM: gamma carboxylation, hypusine formation and arylsulfatase activation"	2	22	0.129990432888126	0.176621349949101
"4810050"	"Mus musculus: RNA Polymerase II Transcription Pre-Initiation And Promoter Opening"	3	45	0.131239178448263	0.177091656200475
"4810069"	"Mus musculus: RNA Polymerase II Promoter Escape"	3	45	0.131239178448263	0.177091656200475
"4810070"	"Mus musculus: RNA Polymerase II Transcription Initiation And Promoter Clearance"	3	45	0.131239178448263	0.177091656200475
"4810072"	"Mus musculus: RNA Polymerase II Transcription Initiation"	3	45	0.131239178448263	0.177091656200475
"4811080"	"Mus musculus: Inositol phosphate metabolism"	3	45	0.131239178448263	0.177091656200475
"4809869"	"Mus musculus: SLC-mediated transmembrane transport"	10	244	0.133673761662675	0.180129066196544
"4810332"	"Mus musculus: Post-translational modification: synthesis of GPI-anchored proteins"	2	23	0.138950496122588	0.186471185630996
"4810427"	"Mus musculus: SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription"	2	23	0.138950496122588	0.186471185630996
"4810646"	"Mus musculus: Regulation of beta-cell development"	2	23	0.138950496122588	0.186471185630996
"4809862"	"Mus musculus: Phase II conjugation"	4	72	0.139145745360871	0.186478109561495
"4810149"	"Mus musculus: ERK activation"	1	5	0.147417491666163	0.195164047671398
"4810196"	"Mus musculus: Transport of the SLBP independent Mature mRNA"	1	5	0.147417491666163	0.195164047671398
"4810286"	"Mus musculus: Polo-like kinase mediated events"	1	5	0.147417491666163	0.195164047671398
"4810545"	"Mus musculus: Axonal growth stimulation"	1	5	0.147417491666163	0.195164047671398
"4810567"	"Mus musculus: Vitamin B2 (riboflavin) metabolism"	1	5	0.147417491666163	0.195164047671398
"4810700"	"Mus musculus: Netrin mediated repulsion signals"	1	5	0.147417491666163	0.195164047671398
"4811031"	"Mus musculus: Acyl chain remodeling of DAG and TAG"	1	5	0.147417491666163	0.195164047671398
"4811115"	"Mus musculus: Abacavir metabolism"	1	5	0.147417491666163	0.195164047671398
"4811145"	"Mus musculus: The retinoid cycle in cones (daylight vision)"	1	5	0.147417491666163	0.195164047671398
"4810381"	"Mus musculus: Role of phospholipids in phagocytosis"	2	24	0.148039294600158	0.195459687756063
"4810930"	"Mus musculus: Regulation of IFNA signaling"	2	24	0.148039294600158	0.195459687756063
"4810482"	"Mus musculus: APC-Cdc20 mediated degradation of Nek2A"	2	25	0.157243922771556	0.207055420454895
"4810929"	"Mus musculus: Interferon alpha/beta signaling"	2	25	0.157243922771556	0.207055420454895
"4810027"	"Mus musculus: IRS activation"	1	6	0.16978265881735	0.220022177410595
"4810098"	"Mus musculus: Beta oxidation of lauroyl-CoA to decanoyl-CoA-CoA"	1	6	0.16978265881735	0.220022177410595
"4810103"	"Mus musculus: Beta oxidation of hexanoyl-CoA to butanoyl-CoA"	1	6	0.16978265881735	0.220022177410595
"4810104"	"Mus musculus: Beta oxidation of octanoyl-CoA to hexanoyl-CoA"	1	6	0.16978265881735	0.220022177410595
"4810105"	"Mus musculus: Beta oxidation of decanoyl-CoA to octanoyl-CoA-CoA"	1	6	0.16978265881735	0.220022177410595
"4810109"	"Mus musculus: Transport of the SLBP Dependant Mature mRNA"	1	6	0.16978265881735	0.220022177410595
"4810224"	"Mus musculus: Inhibition of replication initiation of damaged DNA by RB1/E2F1"	1	6	0.16978265881735	0.220022177410595
"4810392"	"Mus musculus: DEx/H-box helicases activate type I IFN and inflammatory cytokines production "	1	6	0.16978265881735	0.220022177410595
"4810456"	"Mus musculus: Transport and synthesis of PAPS"	1	6	0.16978265881735	0.220022177410595
"4810489"	"Mus musculus: Digestion of dietary carbohydrate"	1	6	0.16978265881735	0.220022177410595
"4810594"	"Mus musculus: Negative regulation of the PI3K/AKT network"	1	6	0.16978265881735	0.220022177410595
"4811107"	"Mus musculus: Linoleic acid (LA) metabolism"	1	6	0.16978265881735	0.220022177410595
"4811059"	"Mus musculus: Activation of Gene Expression by SREBP (SREBF)"	2	27	0.175951962368583	0.227716194041663
"4810256"	"Mus musculus: Platelet homeostasis"	3	53	0.181528392804684	0.234623653941232
"4809950"	"Mus musculus: Translation"	11	297	0.188889222270172	0.243816219798736
"4810081"	"Mus musculus: Presynaptic phase of homologous DNA pairing and strand exchange"	1	7	0.191561502813845	0.245008910378595
"4810082"	"Mus musculus: Homologous DNA pairing and strand exchange"	1	7	0.191561502813845	0.245008910378595
"4810120"	"Mus musculus: Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane"	1	7	0.191561502813845	0.245008910378595
"4810450"	"Mus musculus: Phosphorylation of Emi1"	1	7	0.191561502813845	0.245008910378595
"4810772"	"Mus musculus: Hormone ligand-binding receptors"	1	7	0.191561502813845	0.245008910378595
